Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
11.70185185,81.95900985,10.04049057,94.04968098,100315.6164,rain
16.29852471,31.61052793,18.89758599,96.66066445,101183.4541,no rain
15.52902288,39.37214421,5.160894883,84.42527361,98310.64129,no rain
16.32977984,31.76471182,17.03831817,88.8923251,100960.5726,no rain
13.27638078,90.01716401,3.484431276,90.50587503,104592.9428,rain
10.30090557,73.21273794,5.239103489,7.655580981,102813.6802,no rain
12.88710743,41.89500635,4.097975501,85.72428211,103735.8385,no rain
25.46200649,83.81405561,17.70638993,41.57321272,102392.673,no rain
34.35640532,97.67604182,15.87051359,4.266565437,102095.7589,no rain
34.75862504,95.41922622,9.009675502,53.31711001,104795.9847,no rain
20.22635238,94.50832835,7.560461438,11.67040456,101427.9971,no rain
14.07386065,30.54671508,0.258025795,7.911447069,103532.1137,no rain
25.96904393,71.23094423,14.03879177,46.75788186,99619.87673,no rain
22.25763366,47.96428316,19.29876251,31.47689858,98713.72794,no rain
34.73524443,69.525305,15.57038647,88.13176806,99269.28894,no rain
11.63260518,52.26212024,4.661532524,31.55908435,100396.1288,no rain
29.58086096,40.75665799,5.290040628,82.25763012,101224.78,no rain
17.20996243,61.11456064,8.45605731,0.489121478,104225.7093,no rain
16.0354655,64.6567429,8.154633663,94.92085348,102148.3787,no rain
26.56261429,99.28358548,4.646753629,5.432902462,102498.2706,no rain
16.15157962,32.96715189,15.83235576,26.28833546,100694.6433,no rain
26.64647794,51.08086392,15.721714,2.488656935,102687.3396,no rain
22.93271293,89.63256916,14.1294167,95.93549381,100828.8116,rain
20.60222471,76.17868487,0.099212031,5.168511831,102256.4838,no rain
23.86719522,87.86781223,18.34756597,34.90030416,101750.67,no rain
17.176288,76.2203643,6.751162102,66.38402984,100155.3458,rain
27.66436766,83.16754164,0.576375107,32.20157966,98585.21736,no rain
20.37142173,64.5045225,12.74838068,0.748674058,98858.22745,no rain
19.01363901,44.3414385,14.7519859,24.0572533,102024.3395,no rain
30.71642286,86.70027026,13.41922029,71.46926467,98511.78,no rain
33.1241728,69.74744583,7.818324963,37.82784278,101171.389,no rain
11.15018277,39.76536357,17.22332001,82.02853381,104293.4266,no rain
15.81567482,86.34258188,7.130170208,73.89799714,102078.4735,rain
18.71298424,97.10101373,10.765165,58.59865739,104836.6407,rain
30.37416198,54.23147108,18.43513079,9.447532515,100015.1658,no rain
34.63728569,50.54585765,14.55790643,98.19994093,102549.394,no rain
34.22429262,35.72426247,1.893366458,52.06728569,104543.2843,no rain
32.62370864,76.51438585,15.54277282,26.01792849,100445.8298,no rain
17.41390663,97.12731329,18.03381967,60.21346385,101735.0638,rain
34.80028109,39.5194883,16.50776566,70.67798196,103930.2493,no rain
16.23550103,63.96117419,9.53530571,46.75044983,100319.3428,no rain
12.64765387,36.87667293,16.50295583,64.18309829,98062.67476,no rain
33.77381528,32.38769326,1.512581819,10.80401182,104931.5786,no rain
15.83550639,76.51507355,5.084532237,87.40655511,100842.858,rain
27.24420663,90.73810227,17.33733792,68.07251314,98766.32498,no rain
11.45890897,53.62993753,0.827756224,77.29869604,103152.1923,no rain
28.26772748,91.30356221,7.961080383,11.37350603,100275.4165,no rain
32.04300531,38.19371694,17.20939772,51.93026826,99179.19712,no rain
16.81092239,46.65724773,8.917095377,69.25947805,98829.43361,no rain
19.4764224,93.11247088,1.692415375,52.22828495,102883.0153,rain
19.35740458,65.59569256,9.182250465,9.920899456,104952.8355,no rain
28.71970644,72.57346687,14.64431865,6.065919135,100743.4028,no rain
15.94518106,32.66127628,6.327839484,61.60162357,103346.1703,no rain
14.29632748,38.98729371,18.13061837,79.6891263,102579.6822,no rain
21.23229122,33.90535688,18.81592802,99.66290409,100946.7306,no rain
17.61171018,93.3500518,3.355311616,56.82174776,98342.53758,rain
30.97972806,39.43564747,1.867728763,22.94973472,100866.0027,no rain
15.94354565,89.47709786,5.987136067,40.50765638,98204.85979,no rain
22.55973644,54.57242896,9.380852947,10.66396498,104665.6915,no rain
33.56458999,86.04182475,3.140281436,41.3870669,100865.7175,no rain
25.84994244,55.55304832,4.831366262,84.01672799,102054.6813,no rain
31.68223514,48.73788278,18.66597507,39.01997119,104585.1442,no rain
33.50524223,36.55624908,14.29760043,5.173357581,102032.1723,no rain
28.76912155,49.64946134,11.95891989,16.59114208,99206.3025,no rain
27.48937651,63.00358017,14.15911434,66.96777028,104661.2951,no rain
34.19913917,87.22561592,0.05451738,69.12255147,99315.57909,no rain
34.86001974,61.67604683,2.910427339,19.80417496,98897.023,no rain
21.29554207,98.00049025,13.83500449,81.01415422,100537.1601,rain
11.77174445,67.91431076,14.29936996,28.08556319,101043.9559,no rain
17.31985079,31.74619409,17.05945843,55.57152336,104841.6075,no rain
13.80886764,59.07571101,11.71100457,30.77056422,101878.3844,no rain
20.43715937,78.22293752,11.14500088,69.31170191,103640.8842,rain
13.28223321,46.40041524,7.952754782,37.56751148,103382.8861,no rain
25.1029451,78.90409656,16.33112161,76.18069228,100815.5837,no rain
19.57020148,65.25881136,17.04046104,48.34260967,98522.54466,no rain
32.38464711,31.80164429,9.031859261,64.02702337,98838.11861,no rain
34.19486679,84.20470646,7.511857232,92.60531378,104949.0209,no rain
23.67212254,69.22615927,1.008101846,43.5344781,104019.6168,no rain
16.87058925,35.77454522,15.84153152,55.06449751,100420.0278,no rain
24.80576047,63.26498234,13.461141,18.91177895,103829.462,no rain
32.41902896,50.11050172,8.784039414,69.34322632,104299.0717,no rain
20.16833365,91.57770798,10.09370747,21.27074487,104463.7657,no rain
23.80195692,49.9448937,17.92104503,68.99582075,104126.4419,no rain
16.79131919,95.91809497,17.55348154,92.31834303,99303.5393,rain
21.38610374,68.22929245,3.581670368,94.13008893,103554.2553,no rain
20.04283838,52.65295967,16.98018985,80.18281854,98389.4461,no rain
16.21033663,86.94815122,10.19477887,53.91445966,103645.6893,rain
22.6466596,78.81802649,2.122358981,83.72185288,102038.3609,rain
17.75952065,58.9773747,6.229674376,45.77596999,103144.5538,no rain
19.3258716,74.07328119,13.7389148,37.69177017,101847.9389,no rain
23.12426106,84.50089848,17.86867821,70.23351295,102182.633,rain
28.76487557,89.6090456,2.166994689,20.7324105,98259.14962,no rain
18.33768664,87.14888996,12.19306397,7.427953948,98220.19046,no rain
33.10396917,41.6253962,13.56257852,36.60266251,103684.9142,no rain
31.55796367,87.98726868,5.523540126,34.06353447,100037.3946,no rain
11.2172574,34.10403412,15.13281192,12.05241031,103650.4998,no rain
16.34106311,44.01194771,2.066566276,85.45622958,102924.5289,no rain
21.15338782,73.6048704,4.793537761,66.81477881,101954.6337,rain
12.61569722,38.02847678,0.009819276,2.579116349,98734.72654,no rain
18.71189973,72.23433165,10.05475834,54.01595571,98462.29683,rain
28.50243814,51.5575984,5.268719104,15.3803187,100687.8704,no rain
27.01286203,60.06266096,1.56134945,51.12201367,104476.7633,no rain
25.55961071,52.06060524,17.61762907,77.12525594,99583.84321,no rain
27.76321007,34.91214975,3.973299697,41.30536161,100955.6852,no rain
15.12309217,65.0531127,11.34639577,59.68648887,102491.8146,no rain
18.54245287,97.45196111,5.429308605,54.64389291,101476.913,rain
26.90606206,72.82483437,11.94999151,57.76058598,98175.67168,no rain
31.98086908,51.00223101,13.08593267,47.81171345,102867.0055,no rain
23.59195135,96.93048839,14.51182584,16.70319649,104428.8537,no rain
17.06749127,57.24660764,5.914521574,24.16142695,102197.8601,no rain
10.75588145,78.82624137,0.945102368,89.40493466,102062.8888,rain
27.75842072,74.38789634,17.14543296,73.82064874,103847.0877,no rain
10.19710259,96.70375936,19.38587574,98.28658386,103829.8688,rain
19.31697675,94.02218861,17.72449438,5.413007624,99307.29569,no rain
23.26343036,40.36028394,1.652200973,31.65721045,100956.094,no rain
33.05278654,35.99801123,15.7027239,95.92876905,103734.8885,no rain
12.23736363,86.67496295,9.720069292,43.93788109,103143.8378,no rain
20.14855805,93.34602493,12.64242674,60.43374463,103910.7162,rain
10.60782999,64.50815227,12.23430501,56.97414393,98906.10316,no rain
18.56527461,78.35328917,10.7006258,14.06894032,101076.2694,no rain
25.55577647,34.88517961,13.50155879,73.11042985,102962.6725,no rain
16.97669871,45.38630785,12.32642857,5.831259848,103111.1288,no rain
15.24374874,40.45633363,11.53681567,53.79628915,98502.63442,no rain
12.89258083,72.08124085,2.856490663,55.26377842,102983.5825,rain
24.4285061,43.82779256,17.29874897,20.18484504,102383.5992,no rain
27.38175015,34.18924209,15.06990845,75.04242255,100442.3916,no rain
26.79892851,51.15450979,19.287384,89.61768163,100128.7602,no rain
33.72152552,77.40487004,15.83486007,97.90679996,98203.06545,no rain
10.06758035,70.4504607,11.65042542,2.681693614,100743.9287,no rain
26.17991635,53.15074758,18.34335102,30.97249068,100148.9658,no rain
25.00980593,88.34352131,13.08525417,92.48238134,101020.5096,no rain
24.71849025,49.33883756,6.202593794,5.050540703,102961.2193,no rain
34.069258,48.23833469,3.510068282,27.20251936,99018.37336,no rain
10.42179183,69.19631876,12.08615558,53.33885543,101359.737,no rain
27.41206077,63.47509479,14.7234827,74.01971394,103549.973,no rain
30.34196624,61.21808624,16.4832427,22.80564206,99740.44214,no rain
22.74517992,40.90499333,5.705758789,30.03441878,104045.7907,no rain
18.34912174,65.32523341,18.04000283,19.45384292,104530.7162,no rain
29.77100408,48.13132421,11.55942552,44.30620543,98789.87726,no rain
12.43107314,57.45259178,14.46186109,50.43460497,98809.90346,no rain
21.05089094,81.34993134,16.16265666,89.92269707,102516.414,rain
22.99880936,95.58039779,18.62563968,77.07543804,101620.3299,rain
27.34891027,84.17040756,5.799806942,71.53450506,104325.043,no rain
12.2721433,58.39437262,7.849332373,57.26697582,103613.6633,no rain
15.69398754,71.51231975,17.99934611,32.85802026,101513.2479,no rain
20.25753907,82.25484711,16.68952277,7.007694031,98480.83356,no rain
25.58236683,58.99547351,7.98272488,25.8807605,98692.09335,no rain
32.17401953,55.21737112,9.346765317,19.4687259,101139.4371,no rain
25.47065421,39.46703072,14.34295252,22.78972788,100132.0013,no rain
13.33653677,81.5382561,1.224992922,22.67748812,104601.906,no rain
34.51450332,88.69560136,7.346372312,43.05466815,102660.9208,no rain
31.79464337,52.16090877,4.124604004,38.07148797,99893.71405,no rain
22.56801903,84.84554359,10.37590367,33.70467626,100498.7104,no rain
33.05869954,72.71491408,15.44204852,88.12375715,98565.47904,no rain
23.53451984,84.88581325,2.598497332,20.27374146,99747.81631,no rain
33.0826517,58.79361682,19.73468914,16.36536722,100231.3998,no rain
30.74743422,82.33034546,9.342234208,7.600289464,102493.6384,no rain
34.20716026,58.59563825,15.46033374,92.48601555,99207.87614,no rain
32.99457027,36.21305898,7.048326939,19.43463045,102740.2859,no rain
10.90084544,68.54052427,9.762735563,57.22679851,98823.54549,no rain
14.3693001,61.80301085,19.29728483,37.37178193,104258.8828,no rain
19.72836693,47.7015921,13.80524314,55.52997507,102385.0559,no rain
33.80356743,92.44793345,0.513064403,64.25663387,102042.3083,no rain
17.50072299,56.79973139,4.639642667,84.00770298,99310.90183,no rain
14.0116911,32.7388278,5.18521514,50.7263033,103186.0946,no rain
32.15761665,56.74950181,19.17813849,32.72407115,99652.36513,no rain
21.15986039,59.71568655,15.3913734,18.10799237,103586.3025,no rain
32.69688986,90.31464062,13.57261234,60.68170214,103452.6821,no rain
14.00576166,85.94282457,1.393014773,13.20043883,104575.7703,no rain
26.52793779,43.99766101,16.07629051,85.58071523,103478.8526,no rain
21.00659382,88.73204582,3.63346523,2.778948798,100554.6163,no rain
11.91216923,47.35490598,2.975609491,84.52998423,101574.5657,no rain
27.41157862,53.93539037,17.37699807,21.92466219,102388.0833,no rain
16.18496889,35.37729178,0.100742879,48.7857844,99872.62646,no rain
10.99038806,33.87494192,1.265597682,73.05207029,103600.3613,no rain
11.49860746,77.66020846,18.38811978,78.41668389,100303.6863,rain
11.52696343,94.63387592,5.031108606,40.17797893,98910.95255,no rain
32.69332394,64.5111798,15.48676549,49.94547589,98416.65,no rain
28.49709795,89.08655984,13.14346375,2.957265813,102620.0657,no rain
32.45155893,85.56258748,2.244647246,34.40260592,99852.97958,no rain
26.81455778,76.52751064,15.89857807,26.15788479,103961.0299,no rain
23.22349823,98.47602518,4.147819712,39.00690741,103407.0229,no rain
17.61115911,86.15315446,13.90853162,30.08933703,98806.45566,no rain
34.94905628,49.23910759,7.617066852,15.97398037,101886.9686,no rain
19.05472647,85.23099724,10.89519717,94.17303184,104771.6173,rain
21.76622373,78.48631524,18.92412919,42.92788344,103804.6165,no rain
19.45612937,57.96643126,5.183597808,63.7802712,104105.6769,no rain
34.48817323,35.37582292,6.021989147,92.67611362,99839.2969,no rain
14.36645963,45.00516707,5.850508334,57.24738149,103078.3489,no rain
18.19970002,85.80665242,7.400454542,12.6999165,100379.1716,no rain
27.00871665,47.39397017,11.53246875,78.85813569,103796.4386,no rain
11.58019046,99.85005881,16.00502385,77.4664072,98718.56552,rain
25.18123435,78.5791698,17.86227036,40.46097405,102795.7987,no rain
21.94116257,63.40557365,1.223777684,53.93936247,102514.3302,no rain
17.09999942,69.93056831,13.0019307,42.48860047,99829.227,no rain
15.96033202,72.76109065,11.84809193,22.42444539,102425.1303,no rain
22.86281858,97.8261374,12.01878118,76.29217108,104376.1667,rain
19.19818951,41.32188362,15.86666624,74.44350263,102306.1608,no rain
21.41299728,49.06770619,18.7571253,64.70558919,99288.30107,no rain
18.43693454,79.67137336,14.96512324,45.56404906,100143.1369,no rain
34.26234234,46.79005882,3.432494009,46.48060327,100460.909,no rain
13.33598579,90.99080135,19.09302326,29.84438484,100178.1854,no rain
12.42009883,54.2573923,17.30412053,26.57245906,102790.8524,no rain
18.58479322,42.65875799,5.993108525,84.89713968,104650.0195,no rain
24.77567252,33.33345326,2.445046683,85.93742224,101527.3711,no rain
26.4794118,71.69165282,16.11981204,1.534487795,103531.7994,no rain
19.93141868,87.76975327,19.5270365,71.96063469,104610.6955,rain
34.98194985,49.16551778,2.54974216,32.99221137,100621.1109,no rain
18.7973249,94.22776404,13.02718697,91.93473437,98323.95088,rain
28.0351667,83.04139891,0.196737761,24.21201532,103273.1112,no rain
25.93956736,34.29104777,0.709858152,33.5403139,103144.9323,no rain
30.32634658,70.08430977,15.70364421,74.73360945,100122.761,no rain
34.40564159,69.72086582,16.31167167,7.409936007,99883.90919,no rain
32.24484141,44.16606135,6.986923264,70.80390468,102923.2971,no rain
29.11404936,53.41810651,8.959207411,67.46788237,99094.83593,no rain
27.45621195,62.07952255,15.58954401,30.40216459,103904.1376,no rain
18.38745424,33.36544749,17.1540931,71.27693188,104024.4032,no rain
13.69213946,40.48434865,5.522014645,90.29247042,101964.439,no rain
11.56590008,41.48030724,15.68575744,80.39412208,99531.63489,no rain
16.04754261,56.54650281,4.017561039,51.78423426,104643.0214,no rain
20.80703703,82.31502211,8.946844945,13.24455021,99646.97105,no rain
23.04990684,88.19125614,14.37794504,89.23392335,100163.0073,rain
29.32708885,41.39943322,13.71596851,48.97180794,101092.8243,no rain
33.96852308,82.63342252,10.04578113,40.78775293,101645.1096,no rain
12.93301201,76.94969709,13.3974681,54.77531786,101188.6213,rain
12.6751035,92.34811743,1.010657814,21.35476257,98001.44864,no rain
24.74236808,97.81538778,5.765345131,33.61911578,104035.3752,no rain
28.63495185,38.71224262,4.325459353,73.5505543,98166.17035,no rain
31.20375951,35.6471703,1.635861514,56.34743821,104170.8543,no rain
33.39580201,85.98110903,4.153782706,76.22788552,103759.7242,no rain
34.58565606,41.35196112,17.20060276,76.1964602,104556.8938,no rain
19.99504231,43.6202167,17.92558814,75.35793985,100197.7442,no rain
19.50837959,91.74251458,10.6621249,14.41886187,99257.949,no rain
13.69521692,95.7275428,9.68790277,65.02014511,98380.00568,rain
27.12336097,52.29298707,9.263353998,48.01799251,102814.1989,no rain
26.41904896,88.95176703,19.18089975,6.209095232,99095.91196,no rain
31.5515649,90.11998367,18.81637352,83.50537825,99174.82039,no rain
12.43144987,72.37733364,4.329758434,21.97151747,99612.75045,no rain
22.4444227,69.62619136,1.899834986,1.294027726,99950.33341,no rain
24.52704824,70.30868865,1.087663416,64.34368865,99495.17609,rain
16.038926,51.09024313,7.153267044,17.21053122,102251.9206,no rain
14.22563515,73.32069273,8.35085702,6.170667283,101577.8116,no rain
31.48952091,47.05061898,4.953514882,93.37709367,102554.8061,no rain
11.46337306,42.43426031,18.40450145,14.84785988,102494.3375,no rain
21.7655226,58.90653181,16.74308009,52.00493316,103986.0903,no rain
12.89585003,79.40462961,14.88926148,36.72992915,98257.08658,no rain
21.42646903,73.49993811,9.677927937,4.474059783,101903.9816,no rain
34.49905816,97.54174555,17.72991537,31.43537688,100701.5911,no rain
20.59265884,75.2519138,18.9037471,35.04703867,103524.8527,no rain
31.42812294,39.89198349,17.75344,49.3437687,99599.88324,no rain
12.9328891,41.28527493,5.227224552,70.67345745,102262.662,no rain
16.78130192,36.51469981,17.28454748,99.99779518,99887.15397,no rain
20.09481852,43.38216355,7.007342238,51.857127,99642.69829,no rain
19.9953035,71.85656305,2.465364466,94.2753117,100294.8589,rain
26.78458697,88.68005325,14.87244798,52.74509734,98445.03019,no rain
18.61795318,92.57073564,16.17769121,59.36823176,103224.7036,rain
27.84417171,58.00307207,19.73561525,13.90670291,104169.1704,no rain
25.97967248,69.100812,9.619149682,57.08257974,98118.89577,no rain
19.97902863,86.64397145,5.020450761,26.05620176,102567.0969,no rain
20.79400319,51.84493648,1.307830414,27.40484268,101940.3046,no rain
25.3631925,71.69683031,8.263671388,43.38776562,104337.7573,no rain
11.75105475,42.18577577,11.5485725,65.37382679,102797.5216,no rain
30.56016846,63.35782384,9.929961643,61.73297196,100930.0948,no rain
26.33552903,42.11505823,3.255752988,30.62756491,102047.3723,no rain
28.15856161,62.36984732,7.430909409,2.875162194,98890.50139,no rain
23.42307503,57.77737842,18.35812891,24.40465801,99135.05084,no rain
12.76192777,60.32853765,9.185877202,45.28310478,99566.85862,no rain
20.12589033,47.05985583,10.24446891,90.9515427,101381.6307,no rain
20.13433957,39.52303397,9.438232375,61.0362849,99867.76877,no rain
18.02607475,49.29657295,7.694305257,87.75079247,98703.81072,no rain
10.74875812,46.77060275,1.212541818,59.40274432,101629.5591,no rain
28.43135606,81.40073418,4.583690159,44.3167436,102884.8084,no rain
12.74461145,80.18825511,9.999956727,32.85818088,98675.07358,no rain
25.15770333,70.91380956,11.68865661,97.00932119,103102.6697,no rain
27.58043741,36.39336587,9.56275919,47.82487096,98165.67717,no rain
25.86965807,69.6383298,7.277855486,35.92466881,102892.5844,no rain
33.9785563,35.54659182,16.06994943,90.77281977,104671.5968,no rain
12.58245388,31.27211135,13.89531225,81.18643591,101197.368,no rain
31.67917898,54.68172806,18.90840302,58.87394715,98461.2353,no rain
10.72975587,46.83814433,0.554711326,56.60642344,99978.77441,no rain
23.37292137,71.6253377,14.88158899,49.73506185,99032.59669,no rain
20.10609045,95.00497416,1.227517371,9.631765225,101506.556,no rain
23.10459651,80.38964194,5.819588752,68.74972147,99265.62413,rain
19.12749693,83.71526034,18.34203935,37.55335371,104974.6719,no rain
14.76417287,96.56251773,15.50710593,1.702227639,100936.9606,no rain
10.47807244,74.38637566,13.24038325,72.60556873,100711.3883,rain
22.95374534,70.4411659,7.993929432,12.93070125,98449.14861,no rain
31.06942157,72.13075832,0.996550976,79.79166409,102190.1315,no rain
19.33039889,90.60636796,5.205056095,25.95655763,98870.12326,no rain
15.57159545,57.16693246,9.617376347,58.64076213,99832.19026,no rain
12.01330009,85.67353578,8.455567858,56.9764119,100093.9747,rain
12.13277308,75.65798545,9.16265022,17.68701787,98686.81194,no rain
15.53491116,51.32000855,0.606218587,43.90373499,103810.0969,no rain
12.50035152,30.95818877,12.6614821,81.90376676,98773.70307,no rain
16.62599246,44.69439931,9.019311638,97.19797206,101381.0352,no rain
11.65373655,78.99921352,0.335774351,1.816508687,100023.4381,no rain
11.64012168,70.57832168,18.78426684,14.6654183,99655.81196,no rain
31.40690449,49.22162899,3.954008462,61.74395713,99563.07097,no rain
14.05300652,60.401173,3.391791892,0.251310631,102689.0506,no rain
23.99206015,76.28041359,15.1018809,75.79900174,103556.5825,rain
29.33638861,38.89602983,6.973263091,58.30129088,100862.3935,no rain
21.41023913,60.25957066,12.23096761,67.286454,100229.6981,no rain
13.83422195,59.16369505,0.119322816,62.42408942,103117.2493,no rain
14.98990355,67.98207141,8.628677872,59.90137899,99884.14962,no rain
20.82460516,66.53395762,0.496680233,10.24123925,104093.2252,no rain
23.20585223,55.74086795,4.19123704,23.52247482,100057.1428,no rain
18.7360073,83.39135402,3.894348277,46.39174423,98358.76794,no rain
29.53699001,34.7060328,19.41853518,33.4390496,101292.3984,no rain
28.77554122,32.48769308,6.04826173,78.3060527,100099.3375,no rain
33.18029518,59.41815377,16.78502772,67.52730014,101261.6763,no rain
10.72381373,92.76859751,8.41513163,31.14703764,100044.1851,no rain
32.39228228,49.42985454,17.24258661,95.10892379,104909.1024,no rain
19.81421971,42.06165273,13.25574459,64.42419358,104821.7524,no rain
31.95931238,94.9745876,0.14184849,84.66251672,102322.7464,no rain
27.2696194,41.77562782,2.232004503,90.45852879,104345.9208,no rain
34.68371893,56.23883757,0.626900137,19.76332564,100190.5518,no rain
28.98206129,81.03108572,1.808901092,39.77311936,103515.2503,no rain
19.11361565,48.26468059,4.406281397,6.096895711,103355.3677,no rain
22.52657932,46.08946695,15.71165376,14.78211424,100487.2016,no rain
19.40972888,57.83670638,14.67361262,58.74662405,103050.3021,no rain
19.1227959,85.11553702,4.894271123,51.71332043,98655.32199,rain
16.52261248,93.76883472,7.808458831,43.75234421,99628.0683,no rain
22.39925738,32.19047695,17.1897587,71.69623897,99469.31234,no rain
27.04349863,41.55756892,1.446423185,26.59065539,102380.3994,no rain
16.93350678,97.10209024,11.29631517,41.44470974,99412.33521,no rain
23.10949528,71.49539041,2.300561265,93.82162707,99984.9004,rain
12.93450735,68.59871884,19.88109453,56.70903364,99906.51573,no rain
13.99613217,86.94805755,8.832923048,68.14334991,104603.4464,rain
11.17015887,32.78483086,18.3054257,74.54971686,104635.9981,no rain
34.26828607,30.96853758,3.059654247,44.67143436,103821.5262,no rain
10.09650879,97.72458348,19.80612347,43.08094539,101160.6537,no rain
14.4644992,87.99994799,1.186078674,47.02043373,101430.4618,no rain
25.32166883,82.31672471,1.178446447,86.20196996,100622.0411,no rain
12.03423997,40.89905391,16.46474272,36.36156156,101225.8068,no rain
32.04741258,63.36227461,15.53184483,88.52820636,98990.52695,no rain
27.99050395,95.6105477,4.958735781,4.09168324,99896.89124,no rain
34.15974929,95.35197169,4.93691841,25.28351599,99295.70914,no rain
22.69088868,30.64729749,9.453101601,89.73888178,104166.3431,no rain
17.51009208,82.67439863,18.87205078,93.27709877,102829.8121,rain
23.73751432,30.43664365,12.51773051,20.76749186,98933.3433,no rain
33.27046793,98.90112094,16.65059315,21.71597637,101012.8666,no rain
23.01903593,59.18770414,17.34206843,75.42459126,100279.4983,no rain
16.6801758,98.14631306,2.688987853,36.14654394,98104.60026,no rain
31.93496973,55.74227663,11.57617062,20.56558786,103175.9926,no rain
19.29796871,50.52311034,19.73881554,22.72353924,101081.4687,no rain
10.03458375,52.14043747,1.912905329,30.41842583,100531.6181,no rain
16.19212556,81.14753466,8.870928831,83.29879458,99275.05771,rain
17.95583773,43.97709838,15.29706636,45.63776588,101418.0249,no rain
31.46943671,90.48403843,19.79154123,12.70886121,99901.4731,no rain
21.46257918,71.34008855,2.394322094,37.15360778,101554.4344,no rain
21.1146822,97.89377182,8.088786022,32.31677929,99752.75345,no rain
18.40255666,99.09594324,15.05921124,7.610170409,100048.5169,no rain
32.01695308,42.96274009,11.88159879,82.32915357,100976.1413,no rain
33.62566942,96.90474375,17.57306133,73.13505482,102276.3802,no rain
34.79725823,33.25769405,2.042933815,43.55620985,103897.9405,no rain
19.41853167,31.95046069,10.85025123,70.15428562,99950.58251,no rain
34.15368614,96.07052041,12.18387825,33.87094087,100291.6198,no rain
29.79698924,97.36777162,16.28529079,93.58360143,102512.7244,no rain
26.89222869,40.30733709,16.91245118,50.07817164,104963.9176,no rain
16.12223699,60.96910708,9.483301204,11.12029246,99615.36213,no rain
15.41143152,64.58647696,12.08649812,47.51819343,99545.41508,no rain
14.15119561,90.21968656,0.157054587,36.0130794,103742.1379,no rain
33.06891526,73.95420702,13.78058048,3.410418998,103586.4873,no rain
17.35191656,84.21964969,0.308921494,34.97097976,100303.0827,no rain
21.32735614,63.95677918,12.94176733,97.63408178,98103.2505,no rain
22.34894585,75.38895916,10.11792093,25.96493654,101006.6263,no rain
29.45428989,81.4786552,19.08119438,72.40027708,101804.3856,no rain
31.10587404,81.65168987,3.261480274,15.41398456,103321.081,no rain
13.47681753,30.12164787,7.675534559,16.93204845,102626.6294,no rain
20.67260901,36.99356516,17.14595094,29.64909702,102704.8855,no rain
31.0713722,55.45623088,10.28190746,1.461472052,103623.6644,no rain
30.45083264,34.2838213,16.29248671,48.36453642,103424.1032,no rain
12.56034396,56.80927917,10.14850902,96.98255037,101312.7774,no rain
13.90958372,57.26967939,13.64803993,28.15309114,98733.68804,no rain
17.60496729,94.41634761,17.63085192,66.98275621,103700.349,rain
11.88397673,69.69502984,1.096316536,84.42811144,102212.418,no rain
20.61657507,79.44458964,17.61716029,93.94560179,98231.09434,rain
12.69044263,92.10390775,3.579213026,2.53263322,103519.4374,no rain
24.20543984,60.94905245,15.10594157,84.51184246,100753.376,no rain
16.1639235,30.13735012,11.31662232,8.139958627,100198.7903,no rain
24.91082663,49.97352172,6.658448076,31.33866714,101605.3385,no rain
12.93814107,86.991109,19.17019439,74.26521104,102700.9223,rain
34.39709671,93.12888189,16.82866604,36.82395866,104473.9246,no rain
33.3140301,54.60567068,5.711144322,5.651562509,98182.12441,no rain
19.79492346,50.57938771,4.053663083,74.32450114,100132.7007,no rain
16.05446485,94.71536477,7.179810574,55.67660757,98283.11431,rain
16.25995532,54.57516152,6.642316296,46.52602412,103901.9194,no rain
22.08483838,75.65716317,3.195143743,41.35568891,102924.7647,no rain
10.99982005,49.62164645,18.74815146,62.81556709,99893.99153,no rain
25.99262765,36.85431592,17.75249945,91.70496213,103385.6891,no rain
20.20757271,65.08654183,17.49689989,42.0459671,102433.6587,no rain
19.43516431,94.6262286,9.11422639,38.76140807,102620.9137,no rain
30.23412429,73.30485277,15.7920028,36.12668296,103253.008,no rain
27.7258865,44.61786373,7.207153285,19.91907148,99126.84101,no rain
33.85834538,77.77007014,17.21197587,83.27631978,102203.2187,no rain
18.79840601,83.78528009,18.12889928,23.01615777,101623.5005,no rain
32.43856912,52.45323933,10.7659985,55.44115855,100383.3496,no rain
29.24917966,69.1446581,9.523844521,78.13413968,103114.3667,no rain
18.93561629,77.7367192,10.65398149,2.5794481,101039.6808,no rain
25.54163591,41.22472018,4.762444361,50.35141059,101290.4766,no rain
17.21424894,97.48706578,1.837173613,40.22183543,99464.64122,no rain
31.85999793,61.5876373,7.738399832,7.278304989,103172.6781,no rain
12.81068293,98.57650733,15.68149252,81.87243586,98074.2031,rain
15.31085903,43.27017061,13.63503537,40.29862463,101480.6285,no rain
14.5758323,63.86414824,16.81745447,37.27027081,101763.514,no rain
20.07565006,41.60975576,9.029365296,67.34168426,99873.09169,no rain
28.630824,30.71265757,2.485439607,44.34763728,99179.66352,no rain
23.17268623,46.65126208,10.45250466,37.20841154,100435.7287,no rain
22.19190809,58.22311359,0.789800196,56.24416131,98741.07624,no rain
10.01364912,60.17915164,8.617368361,36.12358113,103048.2808,no rain
20.63504313,92.05536086,4.028337219,75.36367849,102067.932,rain
11.58884437,74.49740847,16.88495834,75.82851937,98292.38277,rain
15.2063313,60.41091587,2.578518117,75.50405763,104676.8086,no rain
